OBJECTID *,Shape *,RevDate,SourceAgency,DataSource,HztlAccuracy,GNIS_Name,GlobalID *,Shape_Length,Shape_Area,Lat,Long
4834,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{3E91B2C2-88E7-45C3-BF16-00D486EB81D9},1021.062399,58510.35303,961691.0996,1461035.279
4835,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{07A716DD-181F-4F5A-BB84-6ED306C6936E},1233.585311,50225.94411,962086.2938,1461037.784
4836,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C5BCB1F1-DF99-4A56-AD2E-4948FDDEA2AA},1666.546493,62547.18542,962639.9148,1460903.828
4837,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{BDFC2130-A190-46F8-A6CF-E20532A77092},7287.8709,390582.2415,963430.8914,1460924.705
4838,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{492970AB-D2D8-4F50-9E61-7A51B1B2E948},36063.34588,9356229.758,960118.2783,1458002.231
4839,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{86A7315D-BFE1-4D5D-9284-D0C50EC982EE},7420.451724,605413.9999,964718.7376,1460819.666
4840,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C9644FF1-87C8-433B-8730-577B2CE28FD8},2078.842656,108948.4742,965685.8641,1460028.888
4841,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{19F653B4-D711-43C9-98FA-94EE1E1CC796},69.877743,28.963863,966737.3556,1457766.329
4842,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{71BCD3E3-8EC8-4EB2-A558-55885A8357EC},252.218811,470.63311,966869.3768,1457743.431
4843,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{6E6C71CD-14B9-4A59-885E-71556AF68FB7},410.724664,1676.913221,967272.3849,1457841.754
4844,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{8CEC7E55-B2BD-49F2-AEBD-BFFA019D65C0},1432.689428,62521.75153,967584.2279,1457957.803
4845,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{FD244F45-97E2-4E3D-9AB7-A4ECAD32E974},1540.525982,96210.97752,968480.1966,1458293.492
4846,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{29D945AB-29E6-4080-9364-4647B61DF5E6},56.499773,27.683211,968677.6865,1458411.715
4847,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{F8E4ACD5-77DF-416E-B812-5C8AD36746CD},32.405672,23.040414,968686.2133,1458267.286
4848,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{6BD667F2-6459-48B3-AC3E-8D63616C9162},1914.015276,104581.7293,968509.8049,1458810.379
4849,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{CFFD0AD8-C4C0-45DA-9935-D31C51F3CBE9},4814.611782,852483.0822,765268.7643,1527277.383
4850,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{A84C1FA1-A7E3-4F7C-A2E6-6FCE6FD90579},3416.165687,590787.9076,765429.1516,1529408.633
4851,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{BF838233-360F-4BAD-8134-1D388898F1B7},5977.933601,1221465.863,766876.9677,1529792.69
4852,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{38FE8234-9D5A-4D03-AA39-7062460320C1},7849.862053,1176587.429,775187.3371,1528443.863
4853,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{4598671D-F234-45F8-A03F-9320879EC3AE},2386.654669,282983.8679,784508.3781,1536737.921
4854,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{3980D998-8848-4185-82F4-BBF235AEEE01},2492.069716,302769.4151,784745.105,1537627.411
4855,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{2A8B3CD2-FCE9-4620-8A71-8B587FAB8EC7},11150.02635,1665972.676,784828.6861,1535560.292
4856,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{06661C45-689C-47FD-904C-66AC0EFF5483},4930.030592,287705.511,790155.0464,1535428.464
4857,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{50D41251-D24B-4B06-9978-7DB5377E6437},201.01814,635.490208,791376.8272,1538840.41
4858,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{855F3516-606B-4E52-8405-E6D008825173},307.475295,1573.33363,791477.9663,1539000.706
4859,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{66C2DFAD-DD8C-4795-A120-C577B7A10C2A},20835.40034,3042673.483,790962.9175,1537222.514
4860,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{9E6A5F29-A4D5-4B5A-8790-98A64727AA22},5274.059249,593466.8801,794422.1892,1537189.966
4861,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{C9357D90-A850-4264-AEFB-C7047F3AF485},8332.623102,861137.4579,797907.5077,1537898.14
4862,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{965AC09C-2706-45B5-B1CE-A4FDB8F8D457},8038.053309,739595.9599,799869.7117,1543171.701
4863,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{939B185A-C7DC-4663-BC7F-7C41CAEF18B0},8316.50785,775335.2938,799928.6831,1541446.438
4864,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{F168C619-08FF-496F-A694-B8C337EBCA53},162.1036,308.366163,802951.7314,1534651.674
4865,Polygon Z,12/1/2014,UA,Digital SDMI Imagery,Medium Resolution Satellite Derived,<Null>,{DE544C27-62A5-43A5-9A62-DE4F630824A7},15987.72749,1860444.149,801265.4258,1549285.066
